trip_distance,passenger_count,avg(fare_amount)
2.74,2.0,12.567901234567902
2.74,3.0,12.825757575757576
2.74,4.0,13.172413793103448
2.74,5.0,12.66267942583732
2.74,6.0,12.827731092436975
2.75,1.0,12.710616263043907
2.75,2.0,12.638646288209607
2.75,3.0,12.795774647887324
2.75,4.0,13.770833333333334
2.75,5.0,12.791666666666666
2.75,6.0,12.917582417582418
2.76,1.0,12.754139610389611
2.76,2.0,12.773474178403756
2.76,3.0,13.0
2.76,4.0,12.545454545454545
2.76,5.0,12.707253886010363
2.76,6.0,13.08974358974359
2.77,1.0,12.819749439804442
2.77,2.0,13.231362467866324
2.77,3.0,12.597402597402597
2.77,4.0,13.653846153846153
2.77,5.0,13.03
2.77,6.0,12.733333333333333
2.78,1.0,12.758868805848904
2.78,2.0,12.923250564334086
2.78,3.0,12.353846153846154
2.78,4.0,12.52
2.78,5.0,12.946188340807176
2.78,6.0,13.378504672897197
2.79,1.0,12.870888177635527
2.79,2.0,12.862034739454094
2.79,3.0,14.57258064516129
2.79,4.0,13.717391304347826
2.79,5.0,12.76086956521739
2.79,6.0,13.272
2.8,1.0,12.89870745398991
2.8,2.0,13.160300136425649
2.8,3.0,13.271812080536913
2.8,4.0,13.0145
2.8,5.0,12.932203389830509
2.8,6.0,13.177272727272728
2.81,1.0,12.909258111179996
2.81,2.0,13.283088235294118
2.81,3.0,13.768115942028986
2.81,4.0,13.954545454545455
2.81,5.0,13.049295774647888
2.81,6.0,13.282407407407407
2.81,8.0,8.0
2.82,1.0,12.97976674039815
2.82,2.0,12.88199513381995
2.82,3.0,12.797297297297296
2.82,4.0,16.47826086956522
2.82,5.0,12.735436893203884
2.82,6.0,13.295454545454545
2.83,1.0,12.937129629629629
2.83,2.0,12.750645994832041
2.83,3.0,12.435185185185185
2.83,4.0,13.979166666666666
2.83,5.0,13.051131221719459
2.83,6.0,13.23076923076923
2.84,1.0,13.005382389417115
2.84,2.0,13.138297872340425
2.84,3.0,12.556451612903226
2.84,4.0,14.982758620689655
2.84,5.0,13.088516746411484
2.84,6.0,13.18918918918919
2.85,1.0,13.029909164311666
2.85,2.0,13.006666666666666
2.85,3.0,13.664285714285715
2.85,4.0,12.416666666666666
2.85,5.0,12.740641711229946
2.85,6.0,13.083333333333334
2.86,1.0,13.050611906243518
2.86,2.0,13.248648648648649
2.86,3.0,14.353846153846154
2.86,4.0,13.01923076923077
2.86,5.0,13.275119617224881
2.86,6.0,13.563636363636364
2.87,1.0,13.095007366870131
2.87,2.0,12.976756756756755
2.87,3.0,13.366071428571429
2.87,4.0,14.543478260869565
2.87,5.0,13.035897435897436
2.87,6.0,13.41
2.88,1.0,13.177122999157541
2.88,2.0,13.085051546391753
2.88,3.0,13.69375
2.88,4.0,13.020833333333334
2.88,5.0,13.265463917525773
2.88,6.0,13.54368932038835
2.89,1.0,13.109906700593724
2.89,2.0,13.262469135802469
2.89,3.0,13.839506172839506
2.89,4.0,12.565217391304348
2.89,5.0,12.980392156862745
2.89,6.0,13.556122448979592
2.9,1.0,13.259021279864792
2.9,2.0,13.45251076040172
2.9,3.0,13.560283687943262
2.9,4.0,13.502298850574713
2.9,5.0,13.176616915422885
2.9,6.0,13.219780219780219
2.91,1.0,13.27982565647869
2.91,2.0,12.922131147540984
2.91,3.0,14.507142857142858
2.91,4.0,15.183333333333334
2.91,5.0,13.32
2.91,6.0,13.976744186046512
2.92,1.0,13.247149065623642
2.92,2.0,13.526522842639594
2.92,3.0,13.36923076923077
2.92,4.0,14.522727272727273
2.92,5.0,13.271875
2.92,6.0,13.488
2.92,7.0,7.2
2.93,1.0,13.278791282857785
2.93,2.0,13.34310344827586
2.93,3.0,13.90983606557377
2.93,4.0,13.51923076923077
2.93,5.0,13.565573770491802
2.93,6.0,13.404494382022472
2.94,1.0,13.408480107286545
2.94,2.0,13.478552278820375
2.94,3.0,13.474137931034482
2.94,4.0,13.526315789473685
2.94,5.0,13.400510204081632
2.94,6.0,13.74757281553398
2.95,1.0,13.346646396396396
2.95,2.0,13.466397849462366
2.95,3.0,13.824074074074074
2.95,4.0,12.69047619047619
2.95,5.0,13.40691489361702
2.95,6.0,13.65
2.96,1.0,13.4540496054115
2.96,2.0,13.433802816901409
2.96,3.0,13.367647058823529
2.96,4.0,13.714285714285714
2.96,5.0,13.38341968911917
2.96,6.0,13.48019801980198
2.97,1.0,13.512916573473495
2.97,2.0,13.570680628272251
2.97,3.0,14.075757575757576
2.97,4.0,12.53125
2.97,5.0,13.817415730337078
2.97,6.0,13.993150684931507
2.98,1.0,13.457202108157654
2.98,2.0,13.342391304347826
2.98,3.0,14.87962962962963
2.98,4.0,14.307692307692308
2.98,5.0,13.40782122905028
2.98,6.0,13.188118811881187
2.99,1.0,13.57941232680363
2.99,2.0,13.441260744985673
2.99,3.0,13.58
2.99,4.0,13.15625
2.99,5.0,13.917613636363637
2.99,6.0,14.019480519480519
3.0,1.0,13.633005379850015
3.0,2.0,13.905375494071146
3.0,3.0,13.642561983471074
3.0,4.0,13.886075949367088
3.0,5.0,13.595238095238095
3.0,6.0,13.98404255319149
3.01,1.0,13.585917486207725
3.01,2.0,13.350441176470587
3.01,3.0,14.705357142857142
3.01,4.0,15.142857142857142
3.01,5.0,13.864705882352942
3.01,6.0,14.185
3.02,1.0,13.558367966378706
3.02,2.0,13.513736263736265
3.02,3.0,14.703125
3.02,4.0,16.68421052631579
3.02,5.0,13.860119047619047
3.02,6.0,13.811111111111112
3.03,1.0,13.60720355256841
3.03,2.0,13.441441441441441
3.03,3.0,13.90625
3.03,4.0,14.125
3.03,5.0,13.599378881987578
3.03,6.0,14.078947368421053
3.04,1.0,13.673900384985563
3.04,2.0,13.619335347432024
3.04,3.0,13.848837209302326
3.04,4.0,14.961538461538462
3.04,5.0,13.661931818181818
3.04,6.0,13.875
3.05,1.0,13.651091981132074
3.05,2.0,13.527272727272727
3.05,3.0,13.815384615384616
3.05,4.0,13.48076923076923
3.05,5.0,14.092307692307694
3.05,6.0,13.960526315789474
3.06,1.0,13.690331543310764
3.06,2.0,13.664556962025317
3.06,3.0,14.177586206896551
3.06,4.0,13.852941176470589
3.06,5.0,13.7
3.06,6.0,13.951923076923077
3.07,1.0,13.661144505890839
3.07,2.0,13.505291005291005
3.07,3.0,14.186046511627907
3.07,4.0,14.85
3.07,5.0,13.564171122994653
3.07,6.0,14.239795918367347
3.08,1.0,13.722781301385952
3.08,2.0,13.800247524752475
3.08,3.0,13.66891891891892
3.08,4.0,13.75
3.08,5.0,13.520833333333334
3.08,6.0,13.568627450980392
3.09,1.0,13.66951353942008
3.09,2.0,13.917630057803468
3.09,3.0,13.942857142857143
3.09,4.0,13.338709677419354
3.09,5.0,13.511695906432749
3.09,6.0,13.827586206896552
3.1,1.0,13.892346660044698
3.1,2.0,14.108695652173912
3.1,3.0,14.035984848484848
3.1,4.0,14.218390804597702
3.1,5.0,13.767226890756302
3.1,6.0,14.04054054054054
3.11,1.0,13.736328467153283
3.11,2.0,13.638676844783715
3.11,3.0,14.18
3.11,4.0,15.066666666666666
3.11,5.0,13.639204545454545
3.11,6.0,13.852564102564102
3.12,1.0,13.790841416100873
3.12,2.0,13.99320652173913
3.12,3.0,13.745098039215685
3.12,4.0,13.38888888888889
3.12,5.0,13.688144329896907
3.12,6.0,14.405555555555555
3.13,1.0,13.900157652195004
3.13,2.0,13.979224376731302
3.13,3.0,14.3
3.13,4.0,13.714285714285714
3.13,5.0,13.751219512195123
3.13,6.0,13.946236559139784
3.14,1.0,13.932436770428016
3.14,2.0,13.962750716332378
3.14,3.0,15.024193548387096
3.14,4.0,13.523809523809524
3.14,5.0,14.263313609467456
3.14,6.0,14.025510204081632
3.15,1.0,13.919971298732362
3.15,2.0,14.234375
3.15,3.0,13.82
3.15,4.0,13.7
3.15,5.0,14.041935483870967
3.15,6.0,14.428571428571429
3.16,1.0,13.973235153256706
3.16,2.0,13.836061381074169
3.16,3.0,13.63
3.16,4.0,13.2
3.16,5.0,14.074175824175825
3.16,6.0,14.619318181818182
3.17,1.0,13.947576345128454
3.17,2.0,13.903061224489797
3.17,3.0,13.816326530612244
3.17,4.0,14.282608695652174
3.17,5.0,13.60880829015544
3.17,6.0,14.81159420289855
3.18,1.0,13.991743842364533
3.18,2.0,13.8987915407855
3.18,3.0,14.319672131147541
3.18,4.0,14.021739130434783
3.18,5.0,13.973684210526315
3.18,6.0,14.909574468085106
3.19,1.0,13.969876145652712
3.19,2.0,13.918079096045197
3.19,3.0,13.45
3.19,4.0,13.916666666666666
3.19,5.0,14.011961722488039
3.19,6.0,14.69
3.2,1.0,14.247159427873713
3.2,2.0,14.364710676446618
3.2,3.0,14.317757009345794
3.2,4.0,14.172413793103448
3.2,5.0,13.64950980392157
3.2,6.0,14.692660550458715
3.21,1.0,14.154986001527107
3.21,2.0,14.212938005390836
3.21,3.0,14.176470588235293
3.21,4.0,18.19
3.21,5.0,13.863095238095237
3.21,6.0,14.286585365853659
3.22,1.0,14.145265700483092
3.22,2.0,14.144904458598726
3.22,3.0,14.952380952380953
3.22,4.0,15.525
3.22,5.0,13.898907103825136
3.22,6.0,14.705882352941176
3.22,8.0,85.5
3.23,1.0,14.268822618125485
3.23,2.0,14.261146496815286
3.23,3.0,14.528846153846153
3.23,4.0,14.055555555555555
3.23,5.0,13.871428571428572
3.23,6.0,14.735632183908047
3.24,1.0,14.255269989615785
3.24,2.0,14.593457943925234
3.24,3.0,14.25
3.24,4.0,14.583333333333334
3.24,5.0,13.902597402597403
3.24,6.0,14.808641975308642
3.25,1.0,14.309435089625202
3.25,2.0,14.349702380952381
3.25,3.0,14.979591836734693
3.25,4.0,14.13888888888889
3.25,5.0,14.389261744966444
3.25,6.0,14.339285714285714
3.26,1.0,14.320610520577814
3.26,2.0,14.00925925925926
3.26,3.0,14.203389830508474
3.26,4.0,15.453125
3.26,5.0,14.529605263157896
3.26,6.0,14.876923076923077
3.27,1.0,14.45040843566471
3.27,2.0,14.330546623794213
3.27,3.0,14.451612903225806
3.27,4.0,13.375
3.27,5.0,14.384146341463415
3.27,6.0,14.795454545454545
3.28,1.0,14.429815332960269
3.28,2.0,14.289137380191693
3.28,3.0,15.973770491803279
3.28,4.0,13.478260869565217
3.28,5.0,14.753521126760564
3.28,6.0,14.695652173913043
3.29,1.0,14.465892655367233
3.29,2.0,14.549645390070921
3.29,3.0,13.849056603773585
3.29,4.0,13.94
3.29,5.0,14.413907284768213
3.29,6.0,14.945054945054945
3.3,1.0,14.6467846328539
3.3,2.0,14.840929808568823
3.3,3.0,14.828502415458937
3.3,4.0,15.204225352112676
3.3,5.0,14.436708860759493
3.3,6.0,14.796703296703297
3.31,1.0,14.548371753720454
3.31,2.0,14.702054794520548
3.31,3.0,14.855555555555556
3.31,4.0,15.029411764705882
3.31,5.0,14.516233766233766
3.31,6.0,14.864864864864865
3.32,1.0,14.490160827110856
3.32,2.0,14.550797101449275
3.32,3.0,15.42
3.32,4.0,15.277777777777779
3.32,5.0,14.704225352112676
3.32,6.0,14.971264367816092
3.33,1.0,14.610057093919497
3.33,2.0,14.465299684542586
3.33,3.0,15.294871794871796
3.33,4.0,13.907407407407407
3.33,5.0,14.440944881889763
3.33,6.0,14.987654320987655
3.34,1.0,14.576887036504742
3.34,2.0,14.78061224489796
3.34,3.0,14.886363636363637
3.34,4.0,14.083333333333334
3.34,5.0,14.962328767123287
3.34,6.0,14.641666666666667
3.35,1.0,14.734503660322108
3.35,2.0,14.5875
3.35,3.0,14.846938775510203
3.35,4.0,15.214285714285714
3.35,5.0,14.793706293706293
3.35,6.0,15.006756756756756
3.36,1.0,14.780023412350014
3.36,2.0,14.696666666666667
3.36,3.0,14.358695652173912
3.36,4.0,17.40625
3.36,5.0,14.564625850340136
3.36,6.0,14.753731343283581
3.37,1.0,14.777332535885169
3.37,2.0,14.885767790262172
3.37,3.0,15.038297872340424
3.37,4.0,14.636363636363637
3.37,5.0,14.870503597122303
3.37,6.0,14.847826086956522
3.38,1.0,14.79434379671151
3.38,2.0,14.673684210526316
3.38,3.0,14.972727272727273
3.38,4.0,15.666666666666666
3.38,5.0,14.925619834710744
3.38,6.0,15.043859649122806
3.39,1.0,14.912934131736526
3.39,2.0,14.74831081081081
3.39,3.0,16.166666666666668
3.39,4.0,14.416666666666666
3.39,5.0,14.7578125
3.39,6.0,14.786585365853659
3.4,1.0,14.923926913580248
3.4,2.0,15.236997319034852
3.4,3.0,15.213761467889908
3.4,4.0,15.441176470588236
3.4,5.0,14.62890625
3.4,6.0,14.7734375
3.41,1.0,14.93660388639761
3.41,2.0,14.747619047619047
3.41,3.0,16.1
3.41,4.0,17.52
3.41,5.0,14.694029850746269
3.41,6.0,15.487179487179487
3.42,1.0,14.862655917249773
3.42,2.0,15.031456953642385
3.42,3.0,16.282608695652176
3.42,4.0,16.25
3.42,5.0,14.796875
3.42,6.0,14.760416666666666
3.43,1.0,14.9638628711356
3.43,2.0,15.121268656716419
3.43,3.0,14.75
3.43,4.0,15.083333333333334
3.43,5.0,14.77304964539007
3.43,6.0,15.993243243243244
3.44,1.0,14.905776713558813
3.44,2.0,15.049469964664311
3.44,3.0,15.534090909090908
3.44,4.0,14.5625
3.44,5.0,14.577205882352942
3.44,6.0,15.404411764705882
3.45,1.0,15.01617370179168
3.45,2.0,15.516551724137932
3.45,3.0,15.745283018867925
3.45,4.0,17.933333333333334
3.45,5.0,14.884615384615385
3.45,6.0,15.39240506329114
3.46,1.0,14.982223940612434
3.46,2.0,15.214828897338403
3.46,3.0,15.309090909090909
3.46,4.0,15.366666666666667
3.46,5.0,14.767123287671232
3.46,6.0,15.567796610169491
3.47,1.0,15.005902302426882
3.47,2.0,15.119897959183673
3.47,3.0,15.209302325581396
3.47,4.0,13.65
3.47,5.0,14.97887323943662
3.47,6.0,15.594936708860759
3.48,1.0,15.047678571428571
3.48,2.0,14.811224489795919
3.48,3.0,16.666666666666668
3.48,4.0,13.923076923076923
3.48,5.0,14.699367088607595
3.48,6.0,15.792857142857143
3.49,1.0,15.015412787088765
3.49,2.0,15.192901234567902
3.49,3.0,15.409756097560974
3.49,4.0,14.21875
3.49,5.0,15.503649635036496
3.49,6.0,15.779411764705882
3.5,1.0,15.458720740891513
3.5,2.0,15.628157156220768
3.5,3.0,15.360526315789473
3.5,4.0,15.173076923076923
3.5,5.0,15.38562091503268
3.5,6.0,15.25
3.51,1.0,15.076017945544555
3.51,2.0,15.19047619047619
3.51,3.0,16.385714285714286
3.51,4.0,16.1
3.51,5.0,15.11111111111111
3.51,6.0,15.472222222222221
3.52,1.0,15.222259270800874
3.52,2.0,14.918604651162791
3.52,3.0,15.508928571428571
3.52,4.0,16.52777777777778
3.52,5.0,15.225806451612904
3.52,6.0,15.705555555555556
3.53,1.0,15.187443846883898
3.53,2.0,14.904580152671755
3.53,3.0,16.10377358490566
3.53,4.0,14.526315789473685
3.53,5.0,15.931034482758621
3.53,6.0,15.616883116883116
3.54,1.0,15.261989908546198
3.54,2.0,15.275471698113208
3.54,3.0,16.70212765957447
3.54,4.0,15.21875
3.54,5.0,15.306896551724138
3.54,6.0,15.41044776119403
3.55,1.0,15.221111458008117
3.55,2.0,15.425454545454546
3.55,3.0,15.0375
3.55,4.0,19.066666666666666
3.55,5.0,15.143835616438356
3.55,6.0,15.962686567164178
3.56,1.0,15.293370064279156
3.56,2.0,15.289655172413793
3.56,3.0,16.988888888888887
3.56,4.0,15.366666666666667
3.56,5.0,15.222972972972974
3.56,6.0,16.253623188405797
3.57,1.0,15.326529209621993
3.57,2.0,15.455882352941176
3.57,3.0,15.69047619047619
3.57,4.0,14.846153846153847
3.57,5.0,15.114583333333334
3.57,6.0,15.435483870967742
3.58,1.0,15.445334766584768
3.58,2.0,15.621908127208481
3.58,3.0,15.166666666666666
3.58,4.0,15.894736842105264
3.58,5.0,15.384868421052632
3.58,6.0,15.289473684210526
3.59,1.0,15.439760536398468
3.59,2.0,15.515679442508711
3.59,3.0,15.352941176470589
3.59,4.0,16.236842105263158
3.59,5.0,15.116822429906541
3.59,6.0,15.584615384615384
3.6,1.0,15.594195311678755
3.6,2.0,15.870440313111546
3.6,3.0,15.621546961325967
3.6,4.0,15.107142857142858
3.6,5.0,15.343283582089553
3.6,6.0,15.713235294117647
3.61,1.0,15.413885486834047
3.61,2.0,15.352189781021897
3.61,3.0,17.522222222222222
3.61,4.0,15.3
3.61,5.0,15.485074626865671
3.61,6.0,15.731884057971014
3.62,1.0,15.347345321548309
3.62,2.0,15.460227272727273
3.62,3.0,15.178571428571429
3.62,4.0,15.0
3.62,5.0,15.464285714285714
3.62,6.0,16.23793103448276
3.63,1.0,15.417024766806046
3.63,2.0,15.614423076923076
3.63,3.0,16.064814814814813
3.63,4.0,18.766666666666666
3.63,5.0,15.48062015503876
3.63,6.0,15.850746268656716
3.64,1.0,15.37139812721989
3.64,2.0,15.556043956043956
3.64,3.0,15.852272727272727
3.64,4.0,16.058823529411764
3.64,5.0,14.829192546583851
3.64,6.0,15.746376811594203
3.65,1.0,15.565458952811893
3.65,2.0,15.382352941176471
3.65,3.0,16.37
3.65,4.0,14.466666666666667
3.65,5.0,15.064516129032258
3.65,6.0,16.1984126984127
3.66,1.0,15.620030706243602
3.66,2.0,15.770000000000001
3.66,3.0,15.554347826086957
3.66,4.0,19.055555555555557
3.66,5.0,15.506849315068493
3.66,6.0,15.710144927536232
3.67,1.0,15.668994940978077
3.67,2.0,15.859126984126984
3.67,3.0,15.959183673469388
3.67,4.0,15.555555555555555
3.67,5.0,15.31496062992126
3.67,6.0,16.006493506493506
3.68,1.0,15.658288318703578
3.68,2.0,15.792156862745099
3.68,3.0,16.266666666666666
3.68,4.0,14.75
3.68,5.0,15.576190476190476
3.68,6.0,15.894736842105264
3.69,1.0,15.70493743296389
3.69,2.0,15.773255813953488
3.69,3.0,16.35
3.69,4.0,16.95
3.69,5.0,15.600840336134453
3.69,6.0,16.58823529411765
3.7,1.0,16.022090795026806
3.7,2.0,16.26374458874459
3.7,3.0,16.09593023255814
3.7,4.0,16.444444444444443
3.7,5.0,15.82442748091603
3.7,6.0,16.262820512820515
3.71,1.0,15.894881667255389
3.71,2.0,15.98917748917749
3.71,3.0,15.679487179487179
3.71,4.0,17.0
3.71,5.0,15.837606837606838
3.71,6.0,27.34259259259259
3.72,1.0,15.88689126559715
3.72,2.0,15.897849462365592
3.72,3.0,16.525
3.72,4.0,15.214285714285714
3.72,5.0,15.995238095238095
3.72,6.0,15.913793103448276
3.73,1.0,15.953844221105529
3.73,2.0,15.58695652173913
3.73,3.0,15.808823529411764
3.73,4.0,15.791666666666666
3.73,5.0,15.713636363636363
3.73,6.0,16.033333333333335
3.74,1.0,16.050271126760563
3.74,2.0,16.465338645418328
3.74,3.0,18.197674418604652
3.74,4.0,15.35
3.74,5.0,15.779661016949152
3.74,6.0,16.0625
3.75,1.0,16.028183427762038
3.75,2.0,15.798755186721992
3.75,3.0,17.10810810810811
3.75,4.0,17.545454545454547
3.75,5.0,15.95
3.75,6.0,16.044642857142858
3.76,1.0,15.953581984517946
3.76,2.0,16.217551020408163
3.76,3.0,18.65714285714286
3.76,4.0,17.928571428571427
3.76,5.0,15.843137254901961
3.76,6.0,16.541666666666668
3.77,1.0,16.012092286016202
3.77,2.0,16.686274509803923
3.77,3.0,16.0
3.77,4.0,16.2
3.77,5.0,15.775590551181102
3.77,6.0,16.5
3.78,1.0,15.973966538863715
3.78,2.0,15.568965517241379
3.78,3.0,16.375
3.78,4.0,17.84375
3.78,5.0,16.612781954887218
3.78,6.0,16.271929824561404
3.79,1.0,16.045928672316386
3.79,2.0,15.91025641025641
3.79,3.0,17.83783783783784
3.79,4.0,16.25
3.79,5.0,16.24380165289256
3.79,6.0,16.375
3.8,1.0,16.27995419309373
3.8,2.0,16.601837837837838
3.8,3.0,16.911428571428573
3.8,4.0,17.22222222222222
3.8,5.0,15.976973684210526
3.8,6.0,16.9921875
3.81,1.0,15.948769074262461
3.81,2.0,16.467961165048543
3.81,3.0,16.5
3.81,4.0,16.575
3.81,5.0,16.020491803278688
3.81,6.0,16.563636363636363
3.82,1.0,16.051167960479887
3.82,2.0,15.921259842519685
3.82,3.0,17.109756097560975
3.82,4.0,17.05
3.82,5.0,15.683453237410072
3.82,6.0,16.186274509803923
3.83,1.0,16.012206996033175
3.83,2.0,16.144404332129962
3.83,3.0,16.488636363636363
3.83,4.0,16.470588235294116
3.83,5.0,16.384328358208954
3.83,6.0,16.174418604651162
3.84,1.0,16.12675722744688
3.84,2.0,15.838056680161943
3.84,3.0,18.097826086956523
3.84,4.0,15.8125
3.84,5.0,15.894308943089431
3.84,6.0,16.228070175438596
3.85,1.0,16.122179943100996
3.85,2.0,16.14644351464435
3.85,3.0,16.297619047619047
3.85,4.0,18.205882352941178
3.85,5.0,15.76388888888889
3.85,6.0,16.346153846153847
3.86,1.0,16.08255603759942
3.86,2.0,16.304347826086957
3.86,3.0,17.680555555555557
3.86,4.0,16.652173913043477
3.86,5.0,15.822147651006711
3.86,6.0,17.21551724137931
3.87,1.0,16.18485189351331
3.87,2.0,16.52752100840336
3.87,3.0,17.12857142857143
3.87,4.0,20.791666666666668
3.87,5.0,15.895348837209303
3.87,6.0,16.86904761904762
3.88,1.0,16.303907918968694
3.88,2.0,16.299145299145298
3.88,3.0,16.216666666666665
3.88,4.0,15.857142857142858
3.88,5.0,16.155172413793103
3.88,6.0,16.6
3.89,1.0,16.27554507732931
3.89,2.0,16.830049261083744
3.89,3.0,15.756410256410257
3.89,4.0,21.22222222222222
3.89,5.0,15.767676767676768
3.89,6.0,16.305084745762713
3.9,1.0,16.625194788768024
3.9,2.0,16.883109619686802
3.9,3.0,16.916666666666668
3.9,4.0,16.220338983050848
3.9,5.0,16.307377049180328
3.9,6.0,16.514084507042252
3.91,1.0,16.47890625
3.91,2.0,16.495098039215687
3.91,3.0,15.703703703703704
3.91,4.0,16.375
3.91,5.0,16.515625
3.91,6.0,16.971698113207548
3.92,1.0,16.452358311144923
3.92,2.0,16.66183574879227
3.92,3.0,16.456521739130434
3.92,4.0,20.3
3.92,5.0,16.887254901960784
3.92,6.0,16.846153846153847
3.93,1.0,16.536673267326734
3.93,2.0,16.537560975609754
3.93,3.0,16.5
3.93,4.0,16.97222222222222
3.93,5.0,16.629807692307693
3.93,6.0,17.059701492537314
3.94,1.0,17.575705254839985
3.94,2.0,17.342995169082126
3.94,3.0,16.68421052631579
3.94,4.0,16.2
3.94,5.0,16.26829268292683
3.94,6.0,17.12
3.95,1.0,16.47999602227526
3.95,2.0,16.580107526881722
3.95,3.0,16.818181818181817
3.95,4.0,15.764705882352942
3.95,5.0,16.004545454545454
3.95,6.0,16.5
3.96,1.0,16.608514578408197
3.96,2.0,16.627962085308056
3.96,3.0,18.045454545454547
3.96,4.0,19.761904761904763
3.96,5.0,16.875
3.96,6.0,16.593023255813954
3.97,1.0,16.61322828282828
3.97,2.0,16.79078947368421
3.97,3.0,17.151162790697676
3.97,4.0,20.157894736842106
3.97,5.0,16.53362831858407
3.97,6.0,16.428571428571427
3.98,1.0,16.71285655399835
3.98,2.0,16.995098039215687
3.98,3.0,19.408333333333335
3.98,4.0,18.363636363636363
3.98,5.0,15.809278350515465
3.98,6.0,17.162790697674417
3.99,1.0,16.719965591397848
3.99,2.0,16.55128205128205
3.99,3.0,17.484375
3.99,4.0,16.809
3.99,5.0,16.214285714285715
3.99,6.0,17.53191489361702
4.0,1.0,16.925032978866604
4.0,2.0,17.356968215158926
4.0,3.0,16.86918604651163
4.0,4.0,18.054545454545455
4.0,5.0,16.642201834862384
4.0,6.0,17.127450980392158
4.01,1.0,16.73780878128847
4.01,2.0,16.792056074766354
4.01,3.0,17.160714285714285
4.01,4.0,16.633333333333333
4.01,5.0,16.710227272727273
4.01,6.0,16.85576923076923
4.02,1.0,16.79466837826273
4.02,2.0,16.96130653266332
4.02,3.0,15.916666666666666
4.02,4.0,15.318181818181818
4.02,5.0,16.785
4.02,6.0,17.1875
4.03,1.0,16.824008928571427
4.03,2.0,16.623737373737374
4.03,3.0,17.939393939393938
4.03,4.0,28.375
4.03,5.0,16.141975308641975
4.03,6.0,17.88372093023256
4.04,1.0,16.856328744263664
4.04,2.0,17.394472361809044
4.04,3.0,17.02777777777778
4.04,4.0,17.59090909090909
4.04,5.0,16.67948717948718
4.04,6.0,17.20408163265306
4.05,1.0,16.942199661590525
4.05,2.0,16.64225988700565
4.05,3.0,17.310344827586206
4.05,4.0,19.9375
4.05,5.0,16.794117647058822
4.05,6.0,17.346153846153847
4.06,1.0,16.827872520050654
4.06,2.0,17.023391812865498
4.06,3.0,16.167142857142856
4.06,4.0,16.5
4.06,5.0,17.211764705882352
4.06,6.0,17.01388888888889
4.07,1.0,16.78322056239016
4.07,2.0,17.073033707865168
4.07,3.0,17.916666666666668
4.07,4.0,17.28125
4.07,5.0,16.413793103448278
4.07,6.0,17.476190476190474
4.08,1.0,16.97658547387068
4.08,2.0,17.05235602094241
4.08,3.0,16.316666666666666
4.08,4.0,17.115384615384617
4.08,5.0,16.696629213483146
4.08,6.0,17.546511627906977
4.09,1.0,16.83197176885752
4.09,2.0,16.981182795698924
4.09,3.0,17.885714285714286
4.09,4.0,23.875
4.09,5.0,17.054545454545455
4.09,6.0,18.056818181818183
4.1,1.0,17.249773938084953
4.1,2.0,17.540419161676645
4.1,3.0,17.342361111111114
4.1,4.0,17.989583333333332
4.1,5.0,16.735849056603772
4.1,6.0,17.651162790697676
4.11,1.0,16.947684352517985
4.11,2.0,16.773885350318473
4.11,3.0,18.39189189189189
4.11,4.0,17.404761904761905
4.11,5.0,16.280898876404493
4.11,6.0,17.144444444444446
4.12,1.0,17.022923822104797
4.12,2.0,17.042857142857144
4.12,3.0,17.5
4.12,4.0,20.928571428571427
4.12,5.0,16.83137254901961
4.12,6.0,18.13235294117647
4.13,1.0,17.020644318676535
4.13,2.0,17.18370786516854
4.13,3.0,18.25
4.13,4.0,17.61111111111111
4.13,5.0,16.5979381443299
4.13,6.0,17.595744680851062
4.14,1.0,17.17209229390681
4.14,2.0,17.375
4.14,3.0,17.85
4.14,4.0,18.14375
4.14,5.0,17.005208333333332
4.14,6.0,19.136363636363637
4.15,1.0,17.213177655677658
4.15,2.0,17.273255813953487
4.15,3.0,17.416666666666668
4.15,4.0,18.25
4.15,5.0,16.948275862068964
4.15,6.0,17.513513513513512
4.16,1.0,17.12036546368205
4.16,2.0,17.832512315270936
4.16,3.0,18.153846153846153
4.16,4.0,17.863636363636363
4.16,5.0,16.72222222222222
4.16,6.0,17.76086956521739
4.17,1.0,17.144682651622002
4.17,2.0,17.087349397590362
4.17,3.0,16.033333333333335
4.17,4.0,18.375
4.17,5.0,16.605263157894736
4.17,6.0,17.67105263157895
4.18,1.0,17.126789892372482
4.18,2.0,17.268156424581004
4.18,3.0,17.967741935483872
4.18,4.0,17.416666666666668
4.18,5.0,16.697802197802197
4.18,6.0,17.0
4.19,1.0,17.198765375854215
4.19,2.0,16.868098159509202
4.19,3.0,17.220588235294116
4.19,4.0,18.1
4.19,5.0,17.426136363636363
4.19,6.0,17.73469387755102
4.2,1.0,17.57153624943242
4.2,2.0,17.935470085470087
4.2,3.0,17.744525547445257
4.2,4.0,16.98076923076923
4.2,5.0,16.863636363636363
4.2,6.0,18.477777777777778
4.21,1.0,17.177243142724315
4.21,2.0,17.29076086956522
4.21,3.0,17.6
4.21,4.0,17.041666666666668
4.21,5.0,17.345238095238095
4.21,6.0,17.37142857142857
4.22,1.0,17.3205
4.22,2.0,17.405263157894737
4.22,3.0,16.848484848484848
4.22,4.0,16.5
4.22,5.0,17.458333333333332
4.22,6.0,17.80851063829787
4.23,1.0,17.331979166666667
4.23,2.0,17.8475
4.23,3.0,17.40277777777778
