trip_distance,passenger_count,avg(fare_amount)
19.86,4.0,53.35
19.86,5.0,54.172222222222224
19.86,6.0,53.32539682539682
19.87,1.0,54.90763653483993
19.87,2.0,54.88376383763838
19.87,3.0,55.74671052631579
19.87,4.0,56.854838709677416
19.87,5.0,54.90243902439025
19.87,6.0,55.28181818181818
19.88,1.0,55.134145891043396
19.88,2.0,55.318627450980394
19.88,3.0,55.342465753424655
19.88,4.0,57.689189189189186
19.88,5.0,54.029411764705884
19.88,6.0,54.53921568627451
19.89,1.0,55.168124999999996
19.89,2.0,54.352589641434264
19.89,3.0,56.129629629629626
19.89,4.0,52.916666666666664
19.89,5.0,55.162921348314605
19.89,6.0,55.127906976744185
19.9,1.0,54.67254340995535
19.9,2.0,54.893983402489624
19.9,3.0,56.48737470167064
19.9,4.0,55.304338842975206
19.9,5.0,54.37264150943396
19.9,6.0,54.514084507042256
19.9,8.0,52.0
19.91,1.0,54.937776785714284
19.91,2.0,55.75547445255474
19.91,3.0,56.83018867924528
19.91,4.0,56.041666666666664
19.91,5.0,54.53333333333333
19.91,6.0,54.23275862068966
19.92,1.0,55.86614573346117
19.92,2.0,55.295950413223146
19.92,3.0,57.838235294117645
19.92,4.0,56.80434782608695
19.92,5.0,54.493589743589745
19.92,6.0,54.21739130434783
19.93,1.0,55.38035547240411
19.93,2.0,54.97530864197531
19.93,3.0,54.55882352941177
19.93,4.0,53.958333333333336
19.93,5.0,54.42777777777778
19.93,6.0,54.486486486486484
19.94,1.0,54.71663568773234
19.94,2.0,54.789886792452826
19.94,3.0,58.38709677419355
19.94,4.0,53.4
19.94,5.0,54.48543689320388
19.94,6.0,53.71212121212121
19.95,1.0,55.180554474708174
19.95,2.0,55.34131868131868
19.95,3.0,54.99305555555556
19.95,4.0,57.294642857142854
19.95,5.0,54.66315789473684
19.95,6.0,54.026315789473685
19.96,1.0,55.36807407407407
19.96,2.0,55.71106719367589
19.96,3.0,55.820754716981135
19.96,4.0,54.98
19.96,5.0,55.1875
19.96,6.0,53.04385964912281
19.97,1.0,55.160863509749305
19.97,2.0,54.95525291828794
19.97,3.0,55.0
19.97,4.0,53.07142857142857
19.97,5.0,54.94230769230769
19.97,6.0,53.18939393939394
19.98,1.0,56.0102027027027
19.98,2.0,54.30528735632184
19.98,3.0,56.88
19.98,4.0,56.46551724137931
19.98,5.0,54.3421052631579
19.98,6.0,53.30681818181818
19.99,1.0,55.23547206165703
19.99,2.0,55.48191570881227
19.99,3.0,55.67213114754098
19.99,4.0,56.142857142857146
19.99,5.0,54.479729729729726
19.99,6.0,53.82142857142857
20.0,1.0,54.6328127090301
20.0,2.0,55.17070494599204
20.0,3.0,55.641439205955336
20.0,4.0,55.55394736842105
20.0,5.0,55.75
20.0,6.0,53.107594936708864
20.01,1.0,54.91372509960159
20.01,2.0,55.04768683274021
20.01,3.0,56.93076923076923
20.01,4.0,54.12
20.01,5.0,54.201388888888886
20.01,6.0,54.0
20.02,1.0,55.283166666666666
20.02,2.0,55.791164658634536
20.02,3.0,58.689189189189186
20.02,4.0,57.293103448275865
20.02,5.0,53.88383838383838
20.02,6.0,55.57142857142857
20.03,1.0,55.451676528599606
20.03,2.0,54.689189189189186
20.03,3.0,54.56428571428572
20.03,4.0,55.98148148148148
20.03,5.0,53.74431818181818
20.03,6.0,53.95762711864407
20.04,1.0,55.57151543498597
20.04,2.0,54.97924528301887
20.04,3.0,55.350746268656714
20.04,4.0,56.982142857142854
20.04,5.0,53.747058823529414
20.04,6.0,54.507936507936506
20.05,1.0,55.40859578736209
20.05,2.0,56.26014440433213
20.05,3.0,54.726027397260275
20.05,4.0,57.38
20.05,5.0,54.943820224719104
20.05,6.0,54.70754716981132
20.06,1.0,55.208440643863185
20.06,2.0,55.255319148936174
20.06,3.0,55.88732394366197
20.06,4.0,55.96551724137931
20.06,5.0,55.25824175824176
20.06,6.0,53.125
20.07,1.0,55.93772951628825
20.07,2.0,54.51315789473684
20.07,3.0,54.985074626865675
20.07,4.0,57.93103448275862
20.07,5.0,54.29012345679013
20.07,6.0,54.845454545454544
20.08,1.0,55.6940488301119
20.08,2.0,55.261673151750976
20.08,3.0,55.31333333333333
20.08,4.0,53.827586206896555
20.08,5.0,54.82954545454545
20.08,6.0,54.333333333333336
20.09,1.0,55.42965451055662
20.09,2.0,55.673809523809524
20.09,3.0,57.559322033898304
20.09,4.0,52.80769230769231
20.09,5.0,55.23255813953488
20.09,6.0,55.957142857142856
20.1,1.0,54.839502060439564
20.1,2.0,54.92002917152858
20.1,3.0,55.13049095607235
20.1,4.0,55.21527777777778
20.1,5.0,54.357142857142854
20.1,6.0,55.0
20.11,1.0,55.80357671957672
20.11,2.0,55.84661417322835
20.11,3.0,55.66935483870968
20.11,4.0,55.870370370370374
20.11,5.0,55.278481012658226
20.11,6.0,55.09782608695652
20.12,1.0,55.2602274975272
20.12,2.0,55.63100436681223
20.12,3.0,54.75438596491228
20.12,4.0,55.01219512195122
20.12,5.0,54.96153846153846
20.12,6.0,53.21153846153846
20.12,8.0,88.88
20.13,1.0,55.83348837209302
20.13,2.0,55.26628352490422
20.13,3.0,55.25
20.13,4.0,55.87931034482759
20.13,5.0,55.19078947368421
20.13,6.0,55.5
20.14,1.0,55.149666993143974
20.14,2.0,55.063265306122446
20.14,3.0,55.19047619047619
20.14,4.0,55.3125
20.14,5.0,56.00595238095238
20.14,6.0,56.925
20.15,1.0,55.73056352459016
20.15,2.0,56.4769298245614
20.15,3.0,55.32786885245902
20.15,4.0,53.36
20.15,5.0,53.21686746987952
20.15,6.0,53.264150943396224
20.16,1.0,55.090194075587334
20.16,2.0,54.42886178861789
20.16,3.0,54.72222222222222
20.16,4.0,55.30357142857143
20.16,5.0,56.78159090909091
20.16,6.0,54.36734693877551
20.17,1.0,55.95109218436874
20.17,2.0,55.27456066945607
20.17,3.0,55.50833333333333
20.17,4.0,57.925925925925924
20.17,5.0,54.670212765957444
20.17,6.0,54.60576923076923
20.18,1.0,55.60630952380953
20.18,2.0,55.414529914529915
20.18,3.0,54.983333333333334
20.18,4.0,54.2
20.18,5.0,54.74626865671642
20.18,6.0,54.0
20.19,1.0,55.57885714285714
20.19,2.0,54.848875502008035
20.19,3.0,54.97857142857143
20.19,4.0,55.125
20.19,5.0,54.365591397849464
20.19,6.0,54.375
20.19,9.0,96.0
20.2,1.0,54.95389228007181
20.2,2.0,55.31034026465028
20.2,3.0,54.84656084656085
20.2,4.0,55.48048780487805
20.2,5.0,54.945
20.2,6.0,56.057377049180324
20.21,1.0,55.45169596690796
20.21,2.0,54.767854251012146
20.21,3.0,56.19230769230769
20.21,4.0,54.189655172413794
20.21,5.0,55.4375
20.21,6.0,54.294871794871796
20.22,1.0,55.56528066528067
20.22,2.0,54.860470588235295
20.22,3.0,59.52040816326531
20.22,4.0,57.75925925925926
20.22,5.0,54.4
20.22,6.0,54.80701754385965
20.23,1.0,55.42873101952278
20.23,2.0,55.62083333333333
20.23,3.0,57.229729729729726
20.23,4.0,55.583333333333336
20.23,5.0,54.08227848101266
20.23,6.0,56.08490566037736
20.24,1.0,55.56191767068273
20.24,2.0,55.81590909090909
20.24,3.0,56.11702127659574
20.24,4.0,56.6764705882353
20.24,5.0,55.5
20.24,6.0,53.30434782608695
20.25,1.0,55.721158415841586
20.25,2.0,55.13985365853659
20.25,3.0,58.77142857142857
20.25,4.0,56.327586206896555
20.25,5.0,54.62380952380953
20.25,6.0,53.3921568627451
20.26,1.0,56.04165562913907
20.26,2.0,55.88699551569506
20.26,3.0,57.0126582278481
20.26,4.0,58.88095238095238
20.26,5.0,55.75301204819277
20.26,6.0,54.077777777777776
20.27,1.0,55.75164824120603
20.27,2.0,55.75331683168317
20.27,3.0,55.514925373134325
20.27,4.0,56.81481481481482
20.27,5.0,54.51685393258427
20.27,6.0,55.128787878787875
20.28,1.0,55.844463705308776
20.28,2.0,56.019233870967746
20.28,3.0,57.69871794871795
20.28,4.0,55.08
20.28,5.0,53.27058823529412
20.28,6.0,54.32
20.29,1.0,56.19155085599194
20.29,2.0,55.135487804878046
20.29,3.0,56.3
20.29,4.0,57.5
20.29,5.0,55.0
20.29,6.0,54.47794117647059
20.3,1.0,55.026873751135334
20.3,2.0,55.32378571428572
20.3,3.0,56.10910404624278
20.3,4.0,56.71253588516746
20.3,5.0,54.227722772277225
20.3,6.0,53.54255319148936
20.3,9.0,99.0
20.31,1.0,55.48672048435923
20.31,2.0,56.8041975308642
20.31,3.0,58.345454545454544
20.31,4.0,56.291666666666664
20.31,5.0,54.666666666666664
20.31,6.0,54.06666666666667
20.32,1.0,56.033864836325236
20.32,2.0,54.96320346320346
20.32,3.0,56.70454545454545
20.32,4.0,57.58
20.32,5.0,53.75925925925926
20.32,6.0,55.714285714285715
20.32,7.0,77.77
20.33,1.0,56.09471518987342
20.33,2.0,55.49107296137339
20.33,3.0,58.03787878787879
20.33,4.0,55.07692307692308
20.33,5.0,55.07575757575758
20.33,6.0,54.92982456140351
20.34,1.0,55.72350427350427
20.34,2.0,54.791845493562235
20.34,3.0,55.981818181818184
20.34,4.0,63.95238095238095
20.34,5.0,54.426829268292686
20.34,6.0,54.91891891891892
20.35,1.0,55.17019853709509
20.35,2.0,55.47575892857143
20.35,3.0,56.11206896551724
20.35,4.0,56.44117647058823
20.35,5.0,54.7375
20.35,6.0,54.45945945945946
20.36,1.0,55.688270833333334
20.36,2.0,55.532558139534885
20.36,3.0,57.84057971014493
20.36,4.0,56.67307692307692
20.36,5.0,56.193333333333335
20.36,6.0,56.244897959183675
20.37,1.0,55.31674111675127
20.37,2.0,56.87124513618677
20.37,3.0,55.620370370370374
20.37,4.0,58.5
20.37,5.0,54.355421686746986
20.37,6.0,55.40625
20.38,1.0,55.726120434353405
20.38,2.0,56.91767068273092
20.38,3.0,58.87820512820513
20.38,4.0,54.24
20.38,5.0,54.3
20.38,6.0,55.787234042553195
20.39,1.0,55.57583246073298
20.39,2.0,54.96311475409836
20.39,3.0,55.401785714285715
20.39,4.0,57.964285714285715
20.39,5.0,53.23026315789474
20.39,6.0,54.625
20.4,1.0,55.03593892850612
20.4,2.0,54.905909943714825
20.4,3.0,55.74707602339181
20.4,4.0,55.596069868995635
20.4,5.0,55.18376068376068
20.4,6.0,55.25833333333333
20.41,1.0,56.179257641921396
20.41,2.0,55.13221276595745
20.41,3.0,56.39705882352941
20.41,4.0,57.45
20.41,5.0,55.338095238095235
20.41,6.0,53.785714285714285
20.42,1.0,55.98335519125683
20.42,2.0,55.203271028037385
20.42,3.0,56.59397435897436
20.42,4.0,55.95161290322581
20.42,5.0,55.052083333333336
20.42,6.0,53.75581395348837
20.43,1.0,55.730075512405605
20.43,2.0,55.49009132420091
20.43,3.0,55.16129032258065
20.43,4.0,56.42857142857143
20.43,5.0,55.39156626506024
20.43,6.0,54.26470588235294
20.44,1.0,55.90675862068966
20.44,2.0,55.67818181818182
20.44,3.0,55.510877192982456
20.44,4.0,59.378787878787875
20.44,5.0,54.84567901234568
20.44,6.0,52.76923076923077
20.45,1.0,55.55728831725616
20.45,2.0,55.6303317535545
20.45,3.0,55.57017543859649
20.45,4.0,53.96
20.45,5.0,56.10215053763441
20.45,6.0,54.93269230769231
20.46,1.0,55.45852544132918
20.46,2.0,55.27479338842975
20.46,3.0,55.38356164383562
20.46,4.0,54.15
20.46,5.0,53.905
20.46,6.0,53.836363636363636
20.47,1.0,56.10140298507463
20.47,2.0,56.46824489795918
20.47,3.0,56.610169491525426
20.47,4.0,57.6
20.47,5.0,55.550632911392405
20.47,6.0,55.4
20.48,1.0,55.82890120967742
20.48,2.0,55.751173708920184
20.48,3.0,59.76315789473684
20.48,4.0,59.333333333333336
20.48,5.0,54.19642857142857
20.48,6.0,54.41304347826087
20.49,1.0,55.75474025974026
20.49,2.0,55.525
20.49,3.0,54.80769230769231
20.49,4.0,57.660714285714285
20.49,5.0,56.315384615384616
20.49,6.0,55.26923076923077
20.5,1.0,54.80705311250714
20.5,2.0,54.792961992136306
20.5,3.0,55.23656084656084
20.5,4.0,54.80565656565657
20.5,5.0,54.81188118811881
20.5,6.0,55.017857142857146
20.51,1.0,55.73275862068966
20.51,2.0,55.24083333333333
20.51,3.0,54.52739726027397
20.51,4.0,56.484848484848484
20.51,5.0,56.397260273972606
20.51,6.0,56.40350877192982
20.52,1.0,55.636940451745375
20.52,2.0,54.58598173515982
20.52,3.0,56.74390243902439
20.52,4.0,56.285714285714285
20.52,5.0,54.93604651162791
20.52,6.0,55.56363636363636
20.53,1.0,55.77139101861993
20.53,2.0,54.928999999999995
20.53,3.0,56.082089552238806
20.53,4.0,55.275
20.53,5.0,56.75
20.53,6.0,54.88970588235294
20.54,1.0,55.69198936170213
20.54,2.0,55.85102459016393
20.54,3.0,56.8125
20.54,4.0,58.291666666666664
20.54,5.0,53.898936170212764
20.54,6.0,56.6875
20.55,1.0,55.378229508196725
20.55,2.0,55.87117903930131
20.55,3.0,56.220588235294116
20.55,4.0,55.092592592592595
20.55,5.0,54.875
20.55,6.0,54.6796875
20.56,1.0,55.17188717948718
20.56,2.0,55.083539094650206
20.56,3.0,55.31033333333333
20.56,4.0,58.00277777777777
20.56,5.0,54.65909090909091
20.56,6.0,54.21568627450981
20.56,9.0,97.0
20.57,1.0,55.99162939297125
20.57,2.0,55.6268
20.57,3.0,55.39779411764706
20.57,4.0,63.28260869565217
20.57,5.0,53.608695652173914
20.57,6.0,55.28030303030303
20.57,8.0,80.0
20.58,1.0,55.64438202247191
20.58,2.0,55.401517857142856
20.58,3.0,56.9840350877193
20.58,4.0,54.54761904761905
20.58,5.0,55.22093023255814
20.58,6.0,53.91836734693877
20.58,7.0,70.0
20.59,1.0,55.69406779661016
20.59,2.0,56.31406926406926
20.59,3.0,55.71969696969697
20.59,4.0,57.592592592592595
20.59,5.0,54.48148148148148
20.59,6.0,55.151785714285715
20.6,1.0,55.09119304216298
20.6,2.0,55.30516688918558
20.6,3.0,55.31746913580247
20.6,4.0,55.77441489361702
20.6,5.0,53.94827586206897
20.6,6.0,54.741379310344826
20.61,1.0,55.611378923766814
20.61,2.0,55.26075268817204
20.61,3.0,57.14705882352941
20.61,4.0,58.23076923076923
20.61,5.0,54.525510204081634
20.61,6.0,56.05
20.62,1.0,55.776024217961655
20.62,2.0,55.87442396313364
20.62,3.0,54.99264705882353
20.62,4.0,53.74193548387097
20.62,5.0,53.76282051282051
20.62,6.0,55.51190476190476
20.63,1.0,55.63176906779661
20.63,2.0,56.57080357142858
20.63,3.0,54.69827586206897
20.63,4.0,56.26086956521739
20.63,5.0,53.45454545454545
20.63,6.0,54.589285714285715
20.64,1.0,56.52664536741214
20.64,2.0,54.74038461538461
20.64,3.0,55.06363636363636
20.64,4.0,53.19565217391305
20.64,5.0,53.40384615384615
20.64,6.0,54.4625
20.65,1.0,55.76565502183406
20.65,2.0,55.31330472103004
20.65,3.0,56.20338983050848
20.65,4.0,56.3
20.65,5.0,54.45652173913044
20.65,6.0,55.55555555555556
20.66,1.0,55.638454356846474
20.66,2.0,55.11703389830509
20.66,3.0,56.37313432835821
20.66,4.0,57.7
20.66,5.0,56.713432835820896
20.66,6.0,53.673469387755105
20.67,1.0,55.37867313915857
20.67,2.0,55.42429184549356
20.67,3.0,56.4375
20.67,4.0,56.17307692307692
20.67,5.0,54.71511627906977
20.67,6.0,56.1125
20.68,1.0,55.34036717062635
20.68,2.0,55.75541125541125
20.68,3.0,55.846774193548384
20.68,4.0,58.22727272727273
20.68,5.0,54.33888888888889
20.68,6.0,54.46
20.69,1.0,55.79758733624454
20.69,2.0,55.77232142857143
20.69,3.0,56.38732394366197
20.69,4.0,60.03225806451613
20.69,5.0,55.229729729729726
20.69,6.0,55.88095238095238
20.7,1.0,55.07301047120419
20.7,2.0,54.776065904505714
20.7,3.0,55.3983286908078
20.7,4.0,55.32275132275132
20.7,5.0,55.51149425287356
20.7,6.0,52.65079365079365
20.71,1.0,54.90365740740741
20.71,2.0,56.23858447488585
20.71,3.0,56.25
20.71,4.0,57.24074074074074
20.71,5.0,56.08426966292135
20.71,6.0,54.372549019607845
20.72,1.0,55.11298034934497
20.72,2.0,54.804545454545455
20.72,3.0,59.59649122807018
20.72,4.0,55.14705882352941
20.72,5.0,55.324675324675326
20.72,6.0,54.6551724137931
20.73,1.0,54.64350797266515
20.73,2.0,55.46017699115044
20.73,3.0,57.080689655172414
20.73,4.0,58.32142857142857
20.73,5.0,54.96621621621622
20.73,6.0,56.94897959183673
20.74,1.0,55.723878504672896
20.74,2.0,55.68036529680365
20.74,3.0,56.67307692307692
20.74,4.0,54.31818181818182
20.74,5.0,54.476470588235294
20.74,6.0,53.8921568627451
20.74,8.0,89.2
20.75,1.0,55.342115594329336
20.75,2.0,54.67634854771784
20.75,3.0,54.06666666666667
20.75,4.0,58.970588235294116
20.75,5.0,55.78260869565217
20.75,6.0,54.53125
20.76,1.0,55.374043280182235
20.76,2.0,55.37149532710281
20.76,3.0,55.560344827586206
20.76,4.0,56.203125
20.76,5.0,54.93333333333333
20.76,6.0,55.69047619047619
20.77,1.0,55.01097708082026
20.77,2.0,56.66245762711864
20.77,3.0,54.930181818181815
20.77,4.0,57.229166666666664
20.77,5.0,56.73529411764706
20.77,6.0,54.64545454545455
20.78,1.0,55.2930657748049
20.78,2.0,55.38059701492537
20.78,3.0,56.09
20.78,4.0,54.56896551724138
20.78,5.0,54.294117647058826
20.78,6.0,53.1219512195122
20.79,1.0,55.4165393258427
20.79,2.0,55.29128440366973
20.79,3.0,56.608163265306125
20.79,4.0,54.14
20.79,5.0,55.00574712643678
20.79,6.0,54.10576923076923
20.8,1.0,54.9782601386846
20.8,2.0,54.54463276836158
20.8,3.0,55.0093567251462
20.8,4.0,54.20959595959596
20.8,5.0,54.8235294117647
20.8,6.0,54.92307692307692
20.81,1.0,56.066016166281756
20.81,2.0,55.63218446601942
20.81,3.0,56.41379310344828
20.81,4.0,54.89655172413793
20.81,5.0,55.689342105263165
20.81,6.0,55.99038461538461
20.82,1.0,55.53795454545454
20.82,2.0,55.53363228699551
20.82,3.0,54.11818181818182
20.82,4.0,58.1104
20.82,5.0,55.984693877551024
20.82,6.0,54.11538461538461
20.83,1.0,55.98472727272727
20.83,2.0,54.708888888888886
20.83,3.0,54.49180327868852
20.83,4.0,55.02272727272727
20.83,5.0,54.49193548387097
20.83,6.0,54.686440677966104
20.84,1.0,55.74451716738197
20.84,2.0,56.63574660633484
20.84,3.0,55.53409090909091
20.84,4.0,53.35294117647059
20.84,5.0,55.80722891566265
20.84,6.0,56.016129032258064
20.85,1.0,55.66452702702703
20.85,2.0,55.53174603174603
20.85,3.0,54.86363636363637
20.85,4.0,58.53225806451613
20.85,5.0,55.901315789473685
20.85,6.0,53.78181818181818
20.86,1.0,56.046780072904006
20.86,2.0,55.44075829383886
20.86,3.0,56.016666666666666
20.86,4.0,60.46153846153846
20.86,5.0,55.62337662337662
20.86,6.0,55.714285714285715
20.87,1.0,55.881376470588236
20.87,2.0,56.23056994818653
20.87,3.0,57.09782608695652
20.87,4.0,54.45454545454545
20.87,5.0,56.11538461538461
20.87,6.0,53.7962962962963
20.88,1.0,55.269744186046516
20.88,2.0,55.63106796116505
20.88,3.0,55.361702127659576
20.88,4.0,53.5
20.88,5.0,54.99264705882353
20.88,6.0,55.67
20.89,1.0,55.4730255164034
20.89,2.0,55.97979797979798
20.89,3.0,55.241379310344826
20.89,4.0,53.31818181818182
20.89,5.0,53.37820512820513
20.89,6.0,55.00925925925926
20.9,1.0,54.741331770722354
20.9,2.0,55.13308189655172
20.9,3.0,55.96036585365854
20.9,4.0,56.315384615384616
20.9,5.0,54.61309523809524
20.9,6.0,55.154761904761905
20.91,1.0,55.31457177322075
20.91,2.0,55.466850828729285
20.91,3.0,56.83896551724138
20.91,4.0,57.97
20.91,5.0,53.858108108108105
20.91,6.0,53.55555555555556
20.92,1.0,55.69266832917705
20.92,2.0,55.65422885572139
20.92,3.0,55.13636363636363
20.92,4.0,55.35
20.92,5.0,54.358823529411765
20.92,6.0,54.6078431372549
20.93,1.0,55.960247311827956
20.93,2.0,55.74330357142857
20.93,3.0,58.79824561403509
20.93,4.0,54.34375
20.93,5.0,55.50769230769231
20.93,6.0,54.104651162790695
20.94,1.0,55.35694214876033
20.94,2.0,55.205882352941174
20.94,3.0,56.72115384615385
20.94,4.0,59.541666666666664
20.94,5.0,55.8968253968254
20.94,6.0,55.46551724137931
20.95,1.0,55.247968750000005
20.95,2.0,54.84921787709497
20.95,3.0,55.457142857142856
20.95,4.0,53.28947368421053
20.95,5.0,55.41975308641975
20.95,6.0,55.017857142857146
20.96,1.0,55.36966981132076
20.96,2.0,56.74677130044844
20.96,3.0,55.44565217391305
20.96,4.0,56.891818181818174
20.96,5.0,54.64383561643836
20.96,6.0,55.57446808510638
20.97,1.0,55.3693107617896
20.97,2.0,56.05812182741117
20.97,3.0,56.96092592592592
20.97,4.0,59.18518518518518
20.97,5.0,53.88356164383562
20.97,6.0,55.7027027027027
20.98,1.0,55.51205640423032
20.98,2.0,55.46661971830986
20.98,3.0,57.34126984126984
20.98,4.0,66.11111111111111
20.98,5.0,54.67424242424242
20.98,6.0,53.93589743589744
20.99,1.0,55.95400503778338
20.99,2.0,54.801980198019805
20.99,3.0,56.22826086956522
20.99,4.0,53.76608695652173
20.99,5.0,53.57746478873239
20.99,6.0,53.70652173913044
21.0,1.0,55.2068572079253
21.0,2.0,54.80708363636364
21.0,3.0,55.11391437308868
21.0,4.0,54.95674285714286
21.0,5.0,54.675257731958766
21.0,6.0,53.509433962264154
21.01,1.0,55.81916666666667
21.01,2.0,54.62051282051282
21.01,3.0,55.5
21.01,4.0,59.75
21.01,5.0,54.44230769230769
21.01,6.0,54.775510204081634
21.02,1.0,55.631540436456994
21.02,2.0,55.52824858757062
21.02,3.0,55.093023255813954
21.02,4.0,57.77272727272727
21.02,5.0,54.63013698630137
21.02,6.0,55.53191489361702
21.03,1.0,55.86231149567367
21.03,2.0,56.70328282828283
21.03,3.0,54.714285714285715
21.03,4.0,54.166666666666664
21.03,5.0,53.536764705882355
21.03,6.0,55.68627450980392
21.04,1.0,55.787392405063294
21.04,2.0,55.44886363636363
21.04,3.0,56.13461538461539
21.04,4.0,55.75
21.04,5.0,55.833333333333336
21.04,6.0,54.41304347826087
21.05,1.0,55.942238267148014
21.05,2.0,55.059701492537314
21.05,3.0,58.36734693877551
21.05,4.0,57.88636363636363
21.05,5.0,54.646153846153844
21.05,6.0,53.9
21.06,1.0,55.83886075949367
21.06,2.0,55.44444444444444
21.06,3.0,54.39622641509434
21.06,4.0,56.574074074074076
21.06,5.0,54.8515625
21.06,6.0,55.23529411764706
21.07,1.0,55.533001277139206
21.07,2.0,55.863414634146345
21.07,3.0,56.85964912280702
21.07,4.0,53.975
21.07,5.0,54.4527027027027
21.07,6.0,54.025
21.08,1.0,55.47861323155217
21.08,2.0,54.83870967741935
21.08,3.0,56.72641509433962
21.08,4.0,53.30769230769231
21.08,5.0,54.221311475409834
21.08,6.0,55.42857142857143
21.09,1.0,56.121449664429534
21.09,2.0,55.162116402116396
21.09,3.0,54.95918367346939
21.09,4.0,57.85
21.09,5.0,55.88970588235294
21.09,6.0,54.520833333333336
21.09,9.0,93.0
21.1,1.0,54.98851622137404
21.1,2.0,54.69013698630137
21.1,3.0,54.56907534246575
21.1,4.0,55.90571428571429
21.1,5.0,54.90625
21.1,6.0,54.5
21.11,1.0,55.43263694267516
21.11,2.0,57.15135135135135
21.11,3.0,56.875
21.11,4.0,59.26470588235294
21.11,5.0,55.06896551724138
21.11,6.0,54.19
21.12,1.0,55.787776365946634
21.12,2.0,55.73421052631579
21.12,3.0,53.8936170212766
21.12,4.0,56.125
21.12,5.0,55.271186440677965
21.12,6.0,54.23170731707317
21.13,1.0,56.10321100917431
21.13,2.0,54.00280612244897
21.13,3.0,55.319148936170215
21.13,4.0,53.64705882352941
21.13,5.0,55.388888888888886
21.13,6.0,54.23255813953488
21.14,1.0,56.47464735516373
21.14,2.0,56.442708333333336
21.14,3.0,57.30434782608695
21.14,4.0,55.078947368421055
21.14,5.0,54.87301587301587
21.14,6.0,54.98
21.15,1.0,55.85274562584118
21.15,2.0,56.22802197802198
21.15,3.0,56.05263157894737
21.15,4.0,53.625
21.15,5.0,54.1015625
21.15,6.0,55.5735294117647
21.16,1.0,55.714451697127934
21.16,2.0,56.160377358490564
21.16,3.0,55.458333333333336
21.16,4.0,60.6764705882353
21.16,5.0,54.74590163934426
21.16,6.0,53.94318181818182
21.17,1.0,56.115559895833336
21.17,2.0,55.72836538461539
21.17,3.0,56.43518518518518
21.17,4.0,60.95
21.17,5.0,56.63157894736842
21.17,6.0,54.96590909090909
21.18,1.0,56.240435339308576
21.18,2.0,55.77894736842105
21.18,3.0,57.186440677966104
21.18,4.0,59.5
21.18,5.0,55.660714285714285
21.18,6.0,54.92391304347826
21.19,1.0,55.961099337748344
21.19,2.0,54.833333333333336
21.19,3.0,54.62244897959184
21.19,4.0,54.44444444444444
21.19,5.0,55.798611111111114
21.19,6.0,54.74390243902439
21.2,1.0,55.371708579881656
21.2,2.0,55.08311129163282
21.2,3.0,54.56468531468531
21.2,4.0,55.0062893081761
21.2,5.0,55.09722222222222
21.2,6.0,54.54347826086956
21.21,1.0,55.63668027210884
21.21,2.0,56.282872340425534
21.21,3.0,57.035714285714285
21.21,4.0,59.3
21.21,5.0,56.532786885245905
21.21,6.0,53.5
21.22,1.0,56.1201185770751
21.22,2.0,55.38304093567251
21.22,3.0,53.20454545454545
21.22,4.0,58.1
21.22,5.0,54.69402985074627
21.22,6.0,54.5875
21.23,1.0,56.2751617076326
21.23,2.0,56.49540229885058
21.23,3.0,57.0
21.23,4.0,56.79545454545455
21.23,5.0,55.2890625
21.23,6.0,55.25609756097561
21.24,1.0,56.22021216407355
21.24,2.0,56.29781725888325
21.24,3.0,57.611111111111114
21.24,4.0,62.96153846153846
21.24,5.0,54.15068493150685
21.24,6.0,54.31428571428572
21.25,1.0,55.674268292682925
21.25,2.0,56.54076086956522
21.25,3.0,58.615
21.25,4.0,54.214285714285715
21.25,5.0,54.232142857142854
21.25,6.0,54.46153846153846
21.26,1.0,56.01067400275103
21.26,2.0,56.36634285714286
21.26,3.0,55.229166666666664
21.26,4.0,59.458333333333336
21.26,5.0,55.87719298245614
21.26,6.0,54.43333333333333
21.27,1.0,56.48547169811321
21.27,2.0,55.862994011976056
21.27,3.0,60.75
21.27,4.0,55.8625
21.27,5.0,55.25396825396825
21.27,6.0,55.217948717948715
21.28,1.0,55.237724719101124
21.28,2.0,56.68710280373832
21.28,3.0,55.520833333333336
21.28,4.0,55.854166666666664
21.28,5.0,54.0
21.28,6.0,53.19736842105263
21.29,1.0,56.05238518518519
21.29,2.0,55.021844660194176
21.29,3.0,56.25
21.29,4.0,61.26086956521739
21.29,5.0,55.93478260869565
21.29,6.0,55.69318181818182
21.3,1.0,55.37331562167907
21.3,2.0,54.84766277128548
21.3,3.0,56.58213058419244
21.3,4.0,55.54213483146067
21.3,5.0,55.32857142857143
21.3,6.0,54.975
21.31,1.0,56.54386648122392
21.31,2.0,57.18478260869565
21.31,3.0,55.33018867924528
21.31,4.0,52.60526315789474
21.31,5.0,55.51538461538462
21.31,6.0,56.96808510638298
21.32,1.0,55.45846153846154
21.32,2.0,56.27910052910053
21.32,3.0,55.32142857142857
21.32,4.0,63.65625
21.32,5.0,55.10606060606061
21.32,6.0,56.12820512820513
21.33,1.0,55.73575037147103
21.33,2.0,55.61256544502618
21.33,3.0,56.175925925925924
21.33,4.0,53.214285714285715
21.33,5.0,54.854166666666664
21.33,6.0,54.18181818181818
21.34,1.0,56.09814710042433
21.34,2.0,56.11420118343195
21.34,3.0,55.872549019607845
21.34,4.0,61.869565217391305
